index,offer_id,slide,filename,public_url
14,ld-SET-1207012-1307012-63886386,08-supplier,0014_ld-SET-1207012-1307012-63886386_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0014_ld-SET-1207012-1307012-63886386_08-supplier.jpg
15,ld-SET-1207013-1307013-63666487,01-slide,0015_ld-SET-1207013-1307013-63666487_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0015_ld-SET-1207013-1307013-63666487_01-slide.jpg
15,ld-SET-1207013-1307013-63666487,02-benefits,0015_ld-SET-1207013-1307013-63666487_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0015_ld-SET-1207013-1307013-63666487_02-benefits.jpg
15,ld-SET-1207013-1307013-63666487,03-tech,0015_ld-SET-1207013-1307013-63666487_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0015_ld-SET-1207013-1307013-63666487_03-tech.jpg
15,ld-SET-1207013-1307013-63666487,04-conditions,0015_ld-SET-1207013-1307013-63666487_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0015_ld-SET-1207013-1307013-63666487_04-conditions.jpg
15,ld-SET-1207013-1307013-63666487,05-specs,0015_ld-SET-1207013-1307013-63666487_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0015_ld-SET-1207013-1307013-63666487_05-specs.jpg
15,ld-SET-1207013-1307013-63666487,06-marking,0015_ld-SET-1207013-1307013-63666487_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0015_ld-SET-1207013-1307013-63666487_06-marking.jpg
15,ld-SET-1207013-1307013-63666487,07-guide,0015_ld-SET-1207013-1307013-63666487_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0015_ld-SET-1207013-1307013-63666487_07-guide.jpg
15,ld-SET-1207013-1307013-63666487,08-supplier,0015_ld-SET-1207013-1307013-63666487_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0015_ld-SET-1207013-1307013-63666487_08-supplier.jpg
16,ld-SET-1109016-1409015-572896-572889,01-slide,0016_ld-SET-1109016-1409015-572896-572889_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0016_ld-SET-1109016-1409015-572896-572889_01-slide.jpg
16,ld-SET-1109016-1409015-572896-572889,02-benefits,0016_ld-SET-1109016-1409015-572896-572889_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0016_ld-SET-1109016-1409015-572896-572889_02-benefits.jpg
16,ld-SET-1109016-1409015-572896-572889,03-tech,0016_ld-SET-1109016-1409015-572896-572889_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0016_ld-SET-1109016-1409015-572896-572889_03-tech.jpg
16,ld-SET-1109016-1409015-572896-572889,04-conditions,0016_ld-SET-1109016-1409015-572896-572889_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0016_ld-SET-1109016-1409015-572896-572889_04-conditions.jpg
16,ld-SET-1109016-1409015-572896-572889,05-specs,0016_ld-SET-1109016-1409015-572896-572889_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0016_ld-SET-1109016-1409015-572896-572889_05-specs.jpg
16,ld-SET-1109016-1409015-572896-572889,06-marking,0016_ld-SET-1109016-1409015-572896-572889_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0016_ld-SET-1109016-1409015-572896-572889_06-marking.jpg
16,ld-SET-1109016-1409015-572896-572889,07-guide,0016_ld-SET-1109016-1409015-572896-572889_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0016_ld-SET-1109016-1409015-572896-572889_07-guide.jpg
16,ld-SET-1109016-1409015-572896-572889,08-supplier,0016_ld-SET-1109016-1409015-572896-572889_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0016_ld-SET-1109016-1409015-572896-572889_08-supplier.jpg
17,ld-SET-1107011-1207010-243953706533,01-slide,0017_ld-SET-1107011-1207010-243953706533_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0017_ld-SET-1107011-1207010-243953706533_01-slide.jpg
17,ld-SET-1107011-1207010-243953706533,02-benefits,0017_ld-SET-1107011-1207010-243953706533_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0017_ld-SET-1107011-1207010-243953706533_02-benefits.jpg
17,ld-SET-1107011-1207010-243953706533,03-tech,0017_ld-SET-1107011-1207010-243953706533_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0017_ld-SET-1107011-1207010-243953706533_03-tech.jpg
17,ld-SET-1107011-1207010-243953706533,04-conditions,0017_ld-SET-1107011-1207010-243953706533_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0017_ld-SET-1107011-1207010-243953706533_04-conditions.jpg
17,ld-SET-1107011-1207010-243953706533,05-specs,0017_ld-SET-1107011-1207010-243953706533_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0017_ld-SET-1107011-1207010-243953706533_05-specs.jpg
17,ld-SET-1107011-1207010-243953706533,06-marking,0017_ld-SET-1107011-1207010-243953706533_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0017_ld-SET-1107011-1207010-243953706533_06-marking.jpg
17,ld-SET-1107011-1207010-243953706533,07-guide,0017_ld-SET-1107011-1207010-243953706533_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0017_ld-SET-1107011-1207010-243953706533_07-guide.jpg
17,ld-SET-1107011-1207010-243953706533,08-supplier,0017_ld-SET-1107011-1207010-243953706533_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0017_ld-SET-1107011-1207010-243953706533_08-supplier.jpg
18,ld-SET-1207016-1407015-017030997521,01-slide,0018_ld-SET-1207016-1407015-017030997521_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0018_ld-SET-1207016-1407015-017030997521_01-slide.jpg
18,ld-SET-1207016-1407015-017030997521,02-benefits,0018_ld-SET-1207016-1407015-017030997521_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0018_ld-SET-1207016-1407015-017030997521_02-benefits.jpg
18,ld-SET-1207016-1407015-017030997521,03-tech,0018_ld-SET-1207016-1407015-017030997521_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0018_ld-SET-1207016-1407015-017030997521_03-tech.jpg
18,ld-SET-1207016-1407015-017030997521,04-conditions,0018_ld-SET-1207016-1407015-017030997521_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0018_ld-SET-1207016-1407015-017030997521_04-conditions.jpg
18,ld-SET-1207016-1407015-017030997521,05-specs,0018_ld-SET-1207016-1407015-017030997521_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0018_ld-SET-1207016-1407015-017030997521_05-specs.jpg
18,ld-SET-1207016-1407015-017030997521,06-marking,0018_ld-SET-1207016-1407015-017030997521_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0018_ld-SET-1207016-1407015-017030997521_06-marking.jpg
18,ld-SET-1207016-1407015-017030997521,07-guide,0018_ld-SET-1207016-1407015-017030997521_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0018_ld-SET-1207016-1407015-017030997521_07-guide.jpg
18,ld-SET-1207016-1407015-017030997521,08-supplier,0018_ld-SET-1207016-1407015-017030997521_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0018_ld-SET-1207016-1407015-017030997521_08-supplier.jpg
19,ld-SET-1107017-1307017-579077-579081,01-slide,0019_ld-SET-1107017-1307017-579077-579081_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0019_ld-SET-1107017-1307017-579077-579081_01-slide.jpg
19,ld-SET-1107017-1307017-579077-579081,02-benefits,0019_ld-SET-1107017-1307017-579077-579081_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0019_ld-SET-1107017-1307017-579077-579081_02-benefits.jpg
19,ld-SET-1107017-1307017-579077-579081,03-tech,0019_ld-SET-1107017-1307017-579077-579081_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0019_ld-SET-1107017-1307017-579077-579081_03-tech.jpg
19,ld-SET-1107017-1307017-579077-579081,04-conditions,0019_ld-SET-1107017-1307017-579077-579081_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0019_ld-SET-1107017-1307017-579077-579081_04-conditions.jpg
19,ld-SET-1107017-1307017-579077-579081,05-specs,0019_ld-SET-1107017-1307017-579077-579081_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0019_ld-SET-1107017-1307017-579077-579081_05-specs.jpg
19,ld-SET-1107017-1307017-579077-579081,06-marking,0019_ld-SET-1107017-1307017-579077-579081_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0019_ld-SET-1107017-1307017-579077-579081_06-marking.jpg
19,ld-SET-1107017-1307017-579077-579081,07-guide,0019_ld-SET-1107017-1307017-579077-579081_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0019_ld-SET-1107017-1307017-579077-579081_07-guide.jpg
19,ld-SET-1107017-1307017-579077-579081,08-supplier,0019_ld-SET-1107017-1307017-579077-579081_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0019_ld-SET-1107017-1307017-579077-579081_08-supplier.jpg
20,ld-M1507017-244639,01-slide,0020_ld-M1507017-244639_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0020_ld-M1507017-244639_01-slide.jpg
20,ld-M1507017-244639,02-benefits,0020_ld-M1507017-244639_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0020_ld-M1507017-244639_02-benefits.jpg
20,ld-M1507017-244639,03-tech,0020_ld-M1507017-244639_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0020_ld-M1507017-244639_03-tech.jpg
20,ld-M1507017-244639,04-conditions,0020_ld-M1507017-244639_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0020_ld-M1507017-244639_04-conditions.jpg
20,ld-M1507017-244639,05-specs,0020_ld-M1507017-244639_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0020_ld-M1507017-244639_05-specs.jpg
20,ld-M1507017-244639,06-marking,0020_ld-M1507017-244639_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0020_ld-M1507017-244639_06-marking.jpg
20,ld-M1507017-244639,07-guide,0020_ld-M1507017-244639_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0020_ld-M1507017-244639_07-guide.jpg
20,ld-M1507017-244639,08-supplier,0020_ld-M1507017-244639_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0020_ld-M1507017-244639_08-supplier.jpg
21,ld-SET-1009019-1209017-62636264,01-slide,0021_ld-SET-1009019-1209017-62636264_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0021_ld-SET-1009019-1209017-62636264_01-slide.jpg
21,ld-SET-1009019-1209017-62636264,02-benefits,0021_ld-SET-1009019-1209017-62636264_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0021_ld-SET-1009019-1209017-62636264_02-benefits.jpg
21,ld-SET-1009019-1209017-62636264,03-tech,0021_ld-SET-1009019-1209017-62636264_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0021_ld-SET-1009019-1209017-62636264_03-tech.jpg
21,ld-SET-1009019-1209017-62636264,04-conditions,0021_ld-SET-1009019-1209017-62636264_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0021_ld-SET-1009019-1209017-62636264_04-conditions.jpg
21,ld-SET-1009019-1209017-62636264,05-specs,0021_ld-SET-1009019-1209017-62636264_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0021_ld-SET-1009019-1209017-62636264_05-specs.jpg
21,ld-SET-1009019-1209017-62636264,06-marking,0021_ld-SET-1009019-1209017-62636264_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0021_ld-SET-1009019-1209017-62636264_06-marking.jpg
21,ld-SET-1009019-1209017-62636264,07-guide,0021_ld-SET-1009019-1209017-62636264_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0021_ld-SET-1009019-1209017-62636264_07-guide.jpg
21,ld-SET-1009019-1209017-62636264,08-supplier,0021_ld-SET-1009019-1209017-62636264_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0021_ld-SET-1009019-1209017-62636264_08-supplier.jpg
22,ld-SET-1107012-1207011-64536455,01-slide,0022_ld-SET-1107012-1207011-64536455_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0022_ld-SET-1107012-1207011-64536455_01-slide.jpg
22,ld-SET-1107012-1207011-64536455,02-benefits,0022_ld-SET-1107012-1207011-64536455_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0022_ld-SET-1107012-1207011-64536455_02-benefits.jpg
22,ld-SET-1107012-1207011-64536455,03-tech,0022_ld-SET-1107012-1207011-64536455_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0022_ld-SET-1107012-1207011-64536455_03-tech.jpg
22,ld-SET-1107012-1207011-64536455,04-conditions,0022_ld-SET-1107012-1207011-64536455_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0022_ld-SET-1107012-1207011-64536455_04-conditions.jpg
22,ld-SET-1107012-1207011-64536455,05-specs,0022_ld-SET-1107012-1207011-64536455_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0022_ld-SET-1107012-1207011-64536455_05-specs.jpg
22,ld-SET-1107012-1207011-64536455,06-marking,0022_ld-SET-1107012-1207011-64536455_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0022_ld-SET-1107012-1207011-64536455_06-marking.jpg
22,ld-SET-1107012-1207011-64536455,07-guide,0022_ld-SET-1107012-1207011-64536455_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0022_ld-SET-1107012-1207011-64536455_07-guide.jpg
22,ld-SET-1107012-1207011-64536455,08-supplier,0022_ld-SET-1107012-1207011-64536455_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0022_ld-SET-1107012-1207011-64536455_08-supplier.jpg
23,ld-SET-1207014-1307013-627902019653,01-slide,0023_ld-SET-1207014-1307013-627902019653_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0023_ld-SET-1207014-1307013-627902019653_01-slide.jpg
23,ld-SET-1207014-1307013-627902019653,02-benefits,0023_ld-SET-1207014-1307013-627902019653_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0023_ld-SET-1207014-1307013-627902019653_02-benefits.jpg
23,ld-SET-1207014-1307013-627902019653,03-tech,0023_ld-SET-1207014-1307013-627902019653_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0023_ld-SET-1207014-1307013-627902019653_03-tech.jpg
23,ld-SET-1207014-1307013-627902019653,04-conditions,0023_ld-SET-1207014-1307013-627902019653_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0023_ld-SET-1207014-1307013-627902019653_04-conditions.jpg
23,ld-SET-1207014-1307013-627902019653,05-specs,0023_ld-SET-1207014-1307013-627902019653_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0023_ld-SET-1207014-1307013-627902019653_05-specs.jpg
23,ld-SET-1207014-1307013-627902019653,06-marking,0023_ld-SET-1207014-1307013-627902019653_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0023_ld-SET-1207014-1307013-627902019653_06-marking.jpg
23,ld-SET-1207014-1307013-627902019653,07-guide,0023_ld-SET-1207014-1307013-627902019653_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0023_ld-SET-1207014-1307013-627902019653_07-guide.jpg
23,ld-SET-1207014-1307013-627902019653,08-supplier,0023_ld-SET-1207014-1307013-627902019653_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0023_ld-SET-1207014-1307013-627902019653_08-supplier.jpg
24,ld-SET-1107016-1407016-930281941396,01-slide,0024_ld-SET-1107016-1407016-930281941396_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0024_ld-SET-1107016-1407016-930281941396_01-slide.jpg
24,ld-SET-1107016-1407016-930281941396,02-benefits,0024_ld-SET-1107016-1407016-930281941396_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0024_ld-SET-1107016-1407016-930281941396_02-benefits.jpg
24,ld-SET-1107016-1407016-930281941396,03-tech,0024_ld-SET-1107016-1407016-930281941396_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0024_ld-SET-1107016-1407016-930281941396_03-tech.jpg
24,ld-SET-1107016-1407016-930281941396,04-conditions,0024_ld-SET-1107016-1407016-930281941396_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0024_ld-SET-1107016-1407016-930281941396_04-conditions.jpg
24,ld-SET-1107016-1407016-930281941396,05-specs,0024_ld-SET-1107016-1407016-930281941396_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0024_ld-SET-1107016-1407016-930281941396_05-specs.jpg
24,ld-SET-1107016-1407016-930281941396,06-marking,0024_ld-SET-1107016-1407016-930281941396_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/0024_ld-SET-1107016-1407016-930281941396_06-marking.jpg
